StockCode,UnitPrice,DiscountedPrice,DiscountPct
85123A,2.55,1.4659189412219749,0.4251298269717744
71053,3.39,2.6453676835125246,0.21965555058627595
84406B,2.75,1.7626611771515737,0.35903229921760965
84029G,3.39,1.9844504692130722,0.41461638076310564
84029E,3.39,1.0999691162592742,0.6755253344367923
22752,7.65,6.95039378431083,0.09145179290054521
21730,4.25,1.9741546415487372,0.5354930255179442
22633,1.85,0.6512034190662245,0.6479981518560949
22632,1.85,0.3609259965562737,0.8049048667263385
84879,1.69,1.2010632854203338,0.2893116654317551
22745,2.1,0.9298822802385257,0.5571989141721306
22748,2.1,0.9455211175586657,0.5497518487815878
22749,3.75,1.374551353723035,0.633452972340524
22310,1.65,1.3168385342973008,0.20191603981981765
84969,4.25,0.6418808093424613,0.8489692213311856
22623,4.95,2.548628778895244,0.48512549921308207
22622,9.95,7.547551297034173,0.24145213095133933
21754,5.95,3.035092121441579,0.48990048379133116
21755,5.95,0.3362570090535096,0.9434862169657967
21777,7.95,7.463363987091939,0.06121207709535355
48187,7.95,2.087966253065823,0.7373627354634185
22960,4.25,0.6051567203125203,0.8576101834558776
22913,4.95,1.8811981543396545,0.6199599688202718
22912,4.95,0.30764058841625286,0.9378503861785348
22914,4.95,2.976930851856227,0.3985998279078329
21756,5.95,5.946773744060247,0.0005422278890342537
22728,3.75,3.1550373006786727,0.15865671981902066
22727,3.75,1.6562228442631437,0.5583405748631617
22726,3.75,2.261196927336183,0.39701415271035123
21724,0.85,0.21419495986798587,0.7480059295670755
21883,0.65,0.06937106097754663,0.8932752908037744
10002,0.85,0.20989277502103476,0.753067323504665
21791,1.25,1.1208387313984083,0.10332901488127329
21035,2.95,0.22175243445836587,0.9248296832344522
22326,2.95,0.6562614595468432,0.7775384882892057
22629,1.95,1.1325223562968454,0.41921930446315625
22659,1.95,1.7476135535804282,0.10378792124080605
22631,1.95,1.790497426758099,0.0817961914061031
22661,0.85,0.6468809190416721,0.23896362465685628
21731,1.65,0.9516825402543562,0.4232227028761477
22900,2.95,1.6902954154729044,0.42701850322952395
21913,3.75,2.7250077441673954,0.2733312682220279
22540,0.42,0.16692780255372602,0.6025528510625571
22544,0.42,0.1523674430678001,0.637220373648095
22492,0.65,0.39150285371016835,0.39768791736897185
22086,2.55,0.036924317520487124,0.9855198754821619
20679,4.95,0.8585416308000512,0.82655724630302
37370,1.06,0.3226641737127208,0.6955998361200747
21871,1.06,0.28366612392078305,0.7323904491313368
21071,1.06,0.4259426451229036,0.5981673159217891
21068,1.06,0.07224654065393749,0.9318428861755307
82483,4.95,2.007180811497638,0.5945089269701742
82486,6.95,3.7022173808235643,0.46730685168006275
82482,2.1,1.1379739799615005,0.45810762858976173
82494L,2.55,1.8396878914471158,0.2785537680599545
21258,10.95,2.871498224667603,0.7377627192084381
22114,3.45,2.696796478853639,0.2183198612018438
21733,2.55,0.7147886531335126,0.7196907242613676
22386,1.95,1.8763775382057992,0.037755108612410555
85099C,1.95,1.2447214616882816,0.3616813016983171
21033,2.95,0.07533408952776359,0.9744630204990632
20723,0.85,0.797571181203958,0.061680963289461176
84997B,3.75,1.0860068870732407,0.7103981634471358
84997C,3.75,0.5505319325170553,0.8531914846621186
21094,0.85,0.6435662778168992,0.2428632025683538
20725,1.65,1.2924675570165798,0.2166863290808607
21559,2.55,1.9085559393412614,0.2515466904544073
22352,2.55,0.08536232115296725,0.9665245799400128
21212,0.42,0.3505442438287478,0.1653708480267908
21975,0.55,0.4158627832874576,0.24388584856825893
21977,0.55,0.2249662462398733,0.5909704613820486
84991,0.55,0.4711943966968466,0.14328291509664265
84519A,2.95,2.7165863830929675,0.07912325996848572
85183B,1.25,0.2986486356082474,0.7610810915134021
85071B,0.38,0.20021949843286574,0.47310658307140596
21931,1.95,0.8274833003125129,0.5756495895833267
21929,1.95,1.48346504202403,0.23924869639793322
22961,1.45,1.226162724920825,0.15437053453736202
22139,4.25,4.183005504797754,0.015763410635822497
84854,4.95,3.172767402724214,0.3590368883385426
22411,1.95,0.18896363874164815,0.9030955698760779
82567,2.1,0.415531051648792,0.8021280706434324
21672,1.25,1.247188719981984,0.002249024014412684
22774,1.25,1.0297045047468356,0.1762363962025315
22771,1.25,0.8660537286229737,0.307157017101621
71270,1.25,1.1175299759593478,0.10597601923252177
22262,0.85,0.3080777255837358,0.6375556169603108
22637,2.55,1.5319889030995364,0.3992200380001818
21934,1.65,0.661195573539623,0.599275409975986
21169,1.69,0.28577267426127867,0.8309037430406635
21166,1.95,0.8694000303314164,0.5541538305992736
21175,2.1,2.001639293235245,0.04683843179274066
37444A,2.95,1.7233448060900254,0.41581531996948295
37444C,2.95,0.8464968441594941,0.7130519172340698
22083,2.95,2.760650600025391,0.06418623727952845
84971S,0.85,0.7814991607916172,0.08058922259809742
47580,2.55,2.1375719874747685,0.1617364755000908
22261,0.85,0.10210897521073939,0.8798717938697184
84832,0.85,0.6562354071722016,0.22795834450329222
22644,1.45,0.9146933169580654,0.36917702278754105
21533,4.95,3.8046073168608174,0.23139246124023893
21557,2.95,2.082806167290679,0.2939640110879056
15056BL,5.95,3.015612422413996,0.4931743827875637
15056N,5.95,5.362574140574209,0.09872703519761207
22646,1.45,1.3887168172846234,0.0422642639416391
22176,2.95,1.2828575398697903,0.5651330373322745
22438,1.95,1.8215354752022903,0.06587924348600496
22778,3.95,1.7428102321389405,0.5587822197116606
22719,1.06,0.5825140286681441,0.45045846352061886
21523,6.75,5.75258888675458,0.1477646093696918
21912,3.75,1.9039472015865992,0.49228074624357354
21832,1.65,0.9016059321971465,0.4535721623047597
22379,2.1,0.052061018693626816,0.9752090387173206
22381,1.85,1.1975282438246309,0.3526874357704698
22798,2.95,1.7024107248128282,0.42291161870751587
22926,5.95,3.4232654321478218,0.4246612719079291
22839,14.95,6.054198491903812,0.595036890173658
22838,14.95,11.349076292117958,0.24086446206568832
22783,16.95,1.8709661799662527,0.8896185144562683
82484,6.45,2.4489792562399435,0.6203132936062103
84755,0.65,0.057304502835468916,0.9118392264069709
22464,1.65,0.12720411571893941,0.9229065965339761
21324,2.95,0.03940408318418695,0.9866426836663773
22457,2.95,2.6783050655631024,0.09209997777521953
22469,1.45,1.0760016607060052,0.25792988916827214
22470,2.55,2.3298148302144774,0.08634712540608729
22224,2.95,2.540039242393503,0.1389697483411855
21340,12.75,10.720242195933348,0.15919669051503155
22189,3.95,2.690072843808999,0.3189689003015193
22427,5.95,5.1661756415478735,0.13173518629447506
22428,6.95,5.726572653601327,0.17603271171203935
22424,10.95,10.852006950800536,0.00894913691319303
22663,1.95,1.7226148443746676,0.11660777211555504
85049A,1.25,0.8370725585073591,0.3303419531941127
22168,8.5,3.273708531417336,0.6148578198332546
22662,1.65,1.3059092809399675,0.20853982973335294
84880,4.95,4.53481439573577,0.08387587964933929
85099B,1.65,0.824902429847523,0.5000591334257436
79321,3.82,1.9631461610957583,0.48608739238330934
22780,3.37,2.387234275482504,0.2916218767114232
22779,3.37,2.6232300767745786,0.22159344902831488
22466,1.45,0.7852389079133245,0.4584559255770176
21363,4.95,4.831824832034215,0.02387377130621925
21411,4.25,2.2724682153046722,0.4653015963989006
22318,2.95,2.1918418462775593,0.25700276397370864
22915,0.42,0.2800097082812638,0.33331021837794333
22922,0.85,0.6226689318829325,0.26744831543184416
22969,1.45,0.14776401025277727,0.8980937860325674
22923,0.85,0.4860863670045776,0.42813368587696754
21115,6.75,5.885469347470074,0.12807861518961877
22242,1.65,1.001309403815296,0.39314581586951747
22941,8.5,4.016361591645314,0.5274868715711395
21622,4.95,0.07577336311561458,0.9846922498756334
35004C,5.45,2.005986232994554,0.6319291315606324
35004G,6.35,3.3520018079671354,0.4721256995327346
85014B,5.95,1.8461778376715785,0.689718010475365
85014A,5.95,1.0769486390631442,0.8190002287288833
22193,8.5,1.86345982857644,0.7807694319321835
22192,8.5,5.5665600481287605,0.345110582573087
22191,8.5,6.538783418798492,0.230731362494295
22195,1.65,1.5003609653465633,0.09069032403238585
22196,0.85,0.8428193696822311,0.008447800373845774
22962,0.72,0.23475983870245723,0.6739446684688094
22963,0.72,0.6789589676669183,0.057001433795946674
22968,8.5,0.5626286445758678,0.9338083947557803
84970S,0.64,0.1963620049080385,0.6931843673311898
22910,2.55,0.6637948911996512,0.7396882779609211
20668,0.1,0.06680510337755848,0.3319489662244153
22197,0.72,0.5176029709596041,0.2811069847783276
22198,1.45,0.05108701080672658,0.9647675787539817
21080,0.64,0.16451885691767879,0.7429392860661269
21086,0.65,0.29793884738312715,0.5416325424874967
21786,0.32,0.08860473217781255,0.7231102119443358
22654,4.95,3.2867177381108066,0.3360166185634735
21485,4.25,2.385104079685892,0.43879904007390774
84030E,3.75,0.7416930198289688,0.802215194712275
22174,1.48,1.3670637388937537,0.07630828453124745
22150,1.95,0.6852387534105736,0.6485955110715007
22619,3.75,3.214789527933265,0.14272279255112935
21891,1.25,0.332937533738643,0.7336499730090856
21889,1.25,0.3171140101755396,0.7463087918595683
22827,165.0,114.38986065253268,0.3067281172573777
22127,1.25,0.0925567104492539,0.9259546316405969
22128,1.25,0.1981824913430845,0.8414540069255324
22502,5.95,3.8294033947589003,0.3564027907968235
22338,0.65,0.3341142984247974,0.4859780024233887
22180,9.95,0.11700955566661424,0.9882402456616468
21506,0.42,0.08979772213062329,0.7861958996889922
22866,1.85,1.4721352671411692,0.2042512069507194
22865,1.85,0.8339382673683269,0.5492225581792828
22349,3.75,2.914792594242101,0.22272197486877304
22558,1.25,0.5797396098391995,0.5362083121286404
85152,2.1,1.2517535425955189,0.4039268844783243
22652,1.65,0.11115679469347348,0.9326322456403191
22188,3.95,2.597859366768349,0.34231408436244326
21484,3.45,3.116022834868886,0.096804975400323
21314,2.1,0.26191302075436623,0.8752795139264923
22730,3.75,0.0474476831693009,0.9873472844881864
22729,3.75,2.455232548714142,0.3452713203428954
22867,2.1,0.353247712650107,0.831786803499949
22803,35.75,7.530360663926297,0.7893605408691945
35004B,4.65,0.3655222172590899,0.921393071557185
21980,0.29,0.25199980491350843,0.13103515547066044
21844,2.95,0.39246519610837216,0.8669609504717383
22468,6.75,0.8659246412747221,0.8717148679593004
48185,7.95,4.0798889376538705,0.48680642293662
21232,1.25,1.1061755539187308,0.11505955686501541
22064,1.65,0.27291305189198645,0.834598150368493
22449,3.35,0.20407639907737798,0.9390816719172006
22835,4.65,1.6115977711078082,0.6534198341703639
22112,4.95,0.16166663504840306,0.9673400737275953
21479,3.75,3.1383880864072284,0.16309651029140568
22111,4.95,4.20797422358471,0.1499041972556141
